Country.x,Year,key,Government Education Expenditure,AMA.exchange.rate,IMF.based.exchange.rate,Population,Currency,Per.capita.GNI,X.Agriculture..hunting..forestry..fishing..ISIC.A.B..,Changes.in.inventories,Construction..ISIC.F.,Exports.of.goods.and.services,Final.consumption.expenditure,General.government.final.consumption.expenditure,Gross.capital.formation,Gross.fixed.capital.formation..including.Acquisitions.less.disposals.of.valuables.,Household.consumption.expenditure..including.Non.profit.institutions.serving.households.,Imports.of.goods.and.services,Manufacturing..ISIC.D.,X.Mining..Manufacturing..Utilities..ISIC.C.E..,Other.Activities..ISIC.J.P.,Total.Value.Added,X.Transport..storage.and.communication..ISIC.I..,X.Wholesale..retail.trade..restaurants.and.hotels..ISIC.G.H..,Gross.National.Income.GNI..in.USD,Gross.Domestic.Product..GDP.,Learning.Adjusted.Years.of.School
Ecuador,2010,Ecuador 2010,4.60028982162476,0.693147180559945,0.693147180559945,16.5228662512851, US Dollar ,8.42836197770962,22.6357530391361,21.5876597243333,22.5952490745325,23.6886646168144,24.6971958792111,22.9404092658703,23.6937549664466,23.5639739076546,24.5077305466869,23.8386327642313,22.9556144999479,23.5940785579325,23.7978470906262,24.9204596642895,22.4064470266554,22.8696121216062,24.9511088975166,24.9653889198584,7.336009
Ecuador,2017,Ecuador 2017,4.6142578125,0.693147180559945,0.693147180559945,16.6307363265208, US Dollar ,8.71620797115185,22.9984829192646,20.632210294423,23.2154271083006,23.8018568648208,25.0758019314367,23.4443782217973,24.0341453995773,24.0002692769761,24.858080123665,23.8375067939663,23.4301851322156,23.8067060115733,24.2474898160975,25.2988293694584,22.7137441891347,23.223510669831,25.3482386502405,25.3676567360974,8.86
Ecuador,2018,Ecuador 2018,4.62145519256592,0.693147180559945,0.693147180559945,16.6496454184702, US Dollar ,8.72404474595347,22.9877350623245,20.9486061743582,23.218544840817,23.9143202918044,25.1056862690844,23.485122804414,24.0826140648311,24.0380946895298,24.8853048725614,23.9640591884279,23.4313417044526,23.8534584153461,24.288356173729,25.3279954559091,22.7389606773832,23.2472209896277,25.3772261871135,25.4053970640799,8.754255
Ecuador,2020,Ecuador 2020,4.26103019714355,0.693147180559945,0.693147180559945,16.6827612954497, US Dollar ,8.60940767540405,23.0028850208417,20.5256182352171,22.964319828752,23.8007154613759,25.0417896672895,23.5107918774519,23.8092671505848,23.7710550757646,24.7980355219523,23.6874532624263,23.5200635183107,23.7727614119549,24.269162863514,25.2577735942372,22.6916706449304,23.1272089664444,25.2920505993567,25.3213220183126,8.69649
El Salvador,2017,El Salvador 2017,3.7252299785614,0.693147180559945,0.693147180559945,15.6507532774282, US Dollar ,8.2337687092171,21.0212422412248,18.9025511894392,20.9914668811485,22.7044603907571,23.936980767319,22.1170123618395,22.1501693701815,22.1105272305896,23.7602067503117,23.1488912331166,22.1140028152624,22.32869974424,22.9666634001187,23.8434817579879,21.4174724566025,22.0011645256991,23.8841552818182,23.9413089152174,6.55
El Salvador,2018,El Salvador 2018,3.60575008392334,0.693147180559945,0.693147180559945,15.6522980439867, US Dollar ,8.27205962221041,21.0126403564015,19.5610814112412,21.0796609765436,22.7420235637532,23.9760792180235,22.1564125742701,22.2877960769167,22.2201231455028,23.799246841442,23.2207218495523,22.1298802843496,22.3518575456431,23.0131910401407,23.8803490851344,21.4093059042017,22.0533748576368,23.9240086758393,23.9821641202919,7.6339335
El Salvador,2020,El Salvador 2020,3.66088008880615,0.693147180559945,0.693147180559945,15.6549058746008, US Dollar ,8.2147358333823,21.0157205218435,19.485167028171,21.0301920807869,22.563068486818,23.9169089744331,22.3052055332125,22.2611320103284,22.1968181683993,23.6943310043535,23.0994733177672,22.0225501605303,22.2321414779372,22.9997958842119,23.8235074476486,21.3249739122156,21.9513467273531,23.8694855248134,23.9245077115974,7.6372886
Estonia,2010,Estonia 2010,5.51778984069824,0.562238137996573,0.562238137996573,14.1018437210467, Euro ,9.5384203490348,20.2443783669847,18.0024453618862,20.7177455119515,23.408454730941,23.3668495982953,22.0639253915658,22.1624769563604,22.1467468195783,23.0497579147866,23.3190231281837,21.7112738733472,22.0509548331621,22.6670977966328,23.5618788093238,21.6356831435854,21.5252479007032,23.640218900777,23.6954794703247,11.240217
Estonia,2017,Estonia 2017,4.96131992340088,0.63403683776909,0.63403683776909,14.0912845093417, Euro ,9.9001820955274,20.2807990619397,18.7612937955537,21.1670673699043,23.7393563219115,23.652177182867,22.3690078861491,22.6868872569275,22.6669595893225,23.3276132425021,23.6843698031466,22.0220084215417,22.3130986746695,22.9919626329356,23.874179729042,21.8607579989577,21.9667485452982,23.9913988845523,24.016298222365,11.36
Estonia,2018,Estonia 2018,5.23997020721436,0.613439611346241,0.613439611346241,14.0947690010609, Euro ,10.0289300682266,20.276730506637,19.4535410680025,21.3354278576142,23.8483357233358,23.7775325565264,22.4911177738821,22.8731418248615,22.8398688709957,23.4542102356956,23.8109479520962,22.1404929543016,22.4303624136987,23.1226630853962,24.0056919242854,21.9973590818143,22.1222657276435,24.1236606343573,24.1450733693451,11.6930065
